,Station No.,Status,Time,Stands,Bikes Avail,Spaces Avail,Bank,human_readible,weather_tamp,weather_rain,weather_temperature,weather_time
106910,43.0,OPEN,1521093176000,30,19,11,1,15/03/2018 05:52:56,1521093600000.0,1.09,7.94,15/03/2018 06:00
106911,81.0,OPEN,1521093080000,40,37,3,0,15/03/2018 05:51:20,1521093600000.0,1.09,7.94,15/03/2018 06:00
106912,31.0,OPEN,1521093277000,20,10,10,0,15/03/2018 05:54:37,1521093600000.0,1.09,7.94,15/03/2018 06:00
106913,98.0,OPEN,1521093032000,30,2,28,1,15/03/2018 05:50:32,1521093600000.0,1.09,7.94,15/03/2018 06:00
106914,14.0,OPEN,1521093090000,30,0,30,0,15/03/2018 05:51:30,1521093600000.0,1.09,7.94,15/03/2018 06:00
106917,68.0,OPEN,1521092991000,40,5,35,1,15/03/2018 05:49:51,1521093600000.0,1.09,7.94,15/03/2018 06:00
106918,74.0,OPEN,1521093096000,30,24,6,0,15/03/2018 05:51:36,1521093600000.0,1.09,7.94,15/03/2018 06:00
106920,84.0,OPEN,1521092993000,30,17,13,0,15/03/2018 05:49:53,1521093600000.0,1.09,7.94,15/03/2018 06:00
106925,72.0,OPEN,1521093092000,31,26,5,0,15/03/2018 05:51:32,1521093600000.0,1.09,7.94,15/03/2018 06:00
106926,63.0,OPEN,1521093092000,35,1,34,0,15/03/2018 05:51:32,1521093600000.0,1.09,7.94,15/03/2018 06:00
106927,91.0,OPEN,1521093087000,30,4,26,0,15/03/2018 05:51:27,1521093600000.0,1.09,7.94,15/03/2018 06:00
106928,99.0,OPEN,1521093083000,30,4,26,0,15/03/2018 05:51:23,1521093600000.0,1.09,7.94,15/03/2018 06:00
106929,9.0,OPEN,1521093032000,24,2,22,0,15/03/2018 05:50:32,1521093600000.0,1.09,7.94,15/03/2018 06:00
106930,67.0,OPEN,1521093039000,40,0,40,0,15/03/2018 05:50:39,1521093600000.0,1.09,7.94,15/03/2018 06:00
106931,55.0,OPEN,1521093083000,36,1,35,0,15/03/2018 05:51:23,1521093600000.0,1.09,7.94,15/03/2018 06:00
106932,62.0,OPEN,1521093090000,40,3,37,0,15/03/2018 05:51:30,1521093600000.0,1.09,7.94,15/03/2018 06:00
106933,5.0,OPEN,1521093031000,40,35,5,0,15/03/2018 05:50:31,1521093600000.0,1.09,7.94,15/03/2018 06:00
106934,97.0,OPEN,1521093206000,40,35,5,1,15/03/2018 05:53:26,1521093600000.0,1.09,7.94,15/03/2018 06:00
106936,77.0,OPEN,1521093084000,29,1,28,0,15/03/2018 05:51:24,1521093600000.0,1.09,7.94,15/03/2018 06:00
106937,73.0,OPEN,1521093254000,30,28,2,1,15/03/2018 05:54:14,1521093600000.0,1.09,7.94,15/03/2018 06:00
106938,4.0,OPEN,1521093082000,20,3,17,0,15/03/2018 05:51:22,1521093600000.0,1.09,7.94,15/03/2018 06:00
106939,49.0,OPEN,1521093276000,40,13,27,0,15/03/2018 05:54:36,1521093600000.0,1.09,7.94,15/03/2018 06:00
106940,19.0,OPEN,1521093243000,30,7,23,0,15/03/2018 05:54:03,1521093600000.0,1.09,7.94,15/03/2018 06:00
106942,60.0,OPEN,1521093259000,30,23,7,1,15/03/2018 05:54:19,1521093600000.0,1.09,7.94,15/03/2018 06:00
106943,102.0,OPEN,1521093135000,40,39,1,0,15/03/2018 05:52:15,1521093600000.0,1.09,7.94,15/03/2018 06:00
106945,53.0,OPEN,1521093119000,40,2,38,0,15/03/2018 05:51:59,1521093600000.0,1.09,7.94,15/03/2018 06:00
106949,47.0,OPEN,1521093074000,40,7,33,0,15/03/2018 05:51:14,1521093600000.0,1.09,7.94,15/03/2018 06:00
106950,8.0,OPEN,1521093260000,30,8,22,0,15/03/2018 05:54:20,1521093600000.0,1.09,7.94,15/03/2018 06:00
106951,27.0,OPEN,1521093066000,20,0,20,0,15/03/2018 05:51:06,1521093600000.0,1.09,7.94,15/03/2018 06:00
106952,16.0,OPEN,1521093058000,20,2,18,0,15/03/2018 05:50:58,1521093600000.0,1.09,7.94,15/03/2018 06:00
106953,96.0,OPEN,1521093090000,30,13,17,0,15/03/2018 05:51:30,1521093600000.0,1.09,7.94,15/03/2018 06:00
106954,82.0,OPEN,1521093214000,22,12,10,0,15/03/2018 05:53:34,1521093600000.0,1.09,7.94,15/03/2018 06:00
106958,69.0,OPEN,1521093187000,40,14,26,0,15/03/2018 05:53:07,1521093600000.0,1.09,7.94,15/03/2018 06:00
106959,25.0,OPEN,1521093222000,30,7,23,0,15/03/2018 05:53:42,1521093600000.0,1.09,7.94,15/03/2018 06:00
106960,51.0,OPEN,1521093082000,40,0,40,0,15/03/2018 05:51:22,1521093600000.0,1.09,7.94,15/03/2018 06:00
106963,95.0,OPEN,1521093200000,40,36,4,1,15/03/2018 05:53:20,1521093600000.0,1.09,7.94,15/03/2018 06:00
106964,94.0,OPEN,1521093095000,40,40,0,0,15/03/2018 05:51:35,1521093600000.0,1.09,7.94,15/03/2018 06:00
106966,93.0,OPEN,1521093087000,40,40,0,0,15/03/2018 05:51:27,1521093600000.0,1.09,7.94,15/03/2018 06:00
106967,22.0,OPEN,1521093066000,20,7,13,0,15/03/2018 05:51:06,1521093600000.0,1.09,7.94,15/03/2018 06:00
106968,12.0,OPEN,1521093053000,20,14,6,0,15/03/2018 05:50:53,1521093600000.0,1.09,7.94,15/03/2018 06:00
106969,34.0,OPEN,1521093247000,30,25,5,0,15/03/2018 05:54:07,1521093600000.0,1.09,7.94,15/03/2018 06:00
106972,75.0,OPEN,1521093069000,40,30,10,1,15/03/2018 05:51:09,1521093600000.0,1.09,7.94,15/03/2018 06:00
106974,65.0,OPEN,1521093064000,40,1,39,1,15/03/2018 05:51:04,1521093600000.0,1.09,7.94,15/03/2018 06:00
106976,86.0,OPEN,1521093166000,38,26,12,1,15/03/2018 05:52:46,1521093600000.0,1.09,7.94,15/03/2018 06:00
106977,35.0,OPEN,1521093245000,30,13,17,0,15/03/2018 05:54:05,1521093600000.0,1.09,7.94,15/03/2018 06:00
106978,10.0,OPEN,1521093067000,16,9,7,1,15/03/2018 05:51:07,1521093600000.0,1.09,7.94,15/03/2018 06:00
106979,100.0,OPEN,1521093091000,25,16,9,0,15/03/2018 05:51:31,1521093600000.0,1.09,7.94,15/03/2018 06:00
106982,85.0,OPEN,1521093062000,35,32,3,1,15/03/2018 05:51:02,1521093600000.0,1.09,7.94,15/03/2018 06:00
106983,33.0,OPEN,1521093277000,23,7,16,1,15/03/2018 05:54:37,1521093600000.0,1.09,7.94,15/03/2018 06:00
106985,89.0,CLOSED,1521092984000,40,0,0,1,15/03/2018 05:49:44,1521093600000.0,1.09,7.94,15/03/2018 06:00
106986,57.0,OPEN,1521093220000,23,5,18,0,15/03/2018 05:53:40,1521093600000.0,1.09,7.94,15/03/2018 06:00
106987,80.0,OPEN,1521093077000,40,38,2,0,15/03/2018 05:51:17,1521093600000.0,1.09,7.94,15/03/2018 06:00
106989,3.0,OPEN,1521093033000,20,18,2,0,15/03/2018 05:50:33,1521093600000.0,1.09,7.94,15/03/2018 06:00
106990,46.0,OPEN,1521093144000,35,0,35,1,15/03/2018 05:52:24,1521093600000.0,1.09,7.94,15/03/2018 06:00
106991,40.0,OPEN,1521093058000,21,0,21,1,15/03/2018 05:50:58,1521093600000.0,1.09,7.94,15/03/2018 06:00
106992,29.0,OPEN,1521093212000,29,10,19,1,15/03/2018 05:53:32,1521093600000.0,1.09,7.94,15/03/2018 06:00
106993,70.0,OPEN,1521093247000,40,11,29,1,15/03/2018 05:54:07,1521093600000.0,1.09,7.94,15/03/2018 06:00
106994,28.0,OPEN,1521093102000,30,26,4,0,15/03/2018 05:51:42,1521093600000.0,1.09,7.94,15/03/2018 06:00
106995,39.0,OPEN,1521093074000,20,4,16,1,15/03/2018 05:51:14,1521093600000.0,1.09,7.94,15/03/2018 06:00
106996,83.0,OPEN,1521093188000,40,30,10,0,15/03/2018 05:53:08,1521093600000.0,1.09,7.94,15/03/2018 06:00
106999,88.0,OPEN,1521093086000,30,4,26,0,15/03/2018 05:51:26,1521093600000.0,1.09,7.94,15/03/2018 06:00
107000,42.0,OPEN,1521093304000,30,11,19,1,15/03/2018 05:55:04,1521093600000.0,1.09,7.94,15/03/2018 06:00
107001,30.0,OPEN,1521093394000,20,20,0,1,15/03/2018 05:56:34,1521093600000.0,1.09,7.94,15/03/2018 06:00
107005,18.0,OPEN,1521093440000,30,25,5,1,15/03/2018 05:57:20,1521093600000.0,1.09,7.94,15/03/2018 06:00
107006,32.0,OPEN,1521093340000,30,4,26,1,15/03/2018 05:55:40,1521093600000.0,1.09,7.94,15/03/2018 06:00
107007,52.0,OPEN,1521093417000,32,12,20,0,15/03/2018 05:56:57,1521093600000.0,1.09,7.94,15/03/2018 06:00
107009,13.0,OPEN,1521093305000,30,1,29,0,15/03/2018 05:55:05,1521093600000.0,1.09,7.94,15/03/2018 06:00
107012,31.0,OPEN,1521093476000,20,9,11,0,15/03/2018 05:57:56,1521093600000.0,1.09,7.94,15/03/2018 06:00
107015,1.0,OPEN,1521093390000,31,6,25,0,15/03/2018 05:56:30,1521093600000.0,1.09,7.94,15/03/2018 06:00
107019,87.0,OPEN,1521093545000,38,20,18,1,15/03/2018 05:59:05,1521093600000.0,1.09,7.94,15/03/2018 06:00
107021,90.0,CLOSED,1521093425000,40,0,0,0,15/03/2018 05:57:05,1521093600000.0,1.09,7.94,15/03/2018 06:00
107022,11.0,OPEN,1521093503000,30,1,29,0,15/03/2018 05:58:23,1521093600000.0,1.09,7.94,15/03/2018 06:00
107023,17.0,OPEN,1521093390000,20,6,14,0,15/03/2018 05:56:30,1521093600000.0,1.09,7.94,15/03/2018 06:00
107024,45.0,OPEN,1521093561000,30,18,12,0,15/03/2018 05:59:21,1521093600000.0,1.09,7.94,15/03/2018 06:00
107029,9.0,OPEN,1521093574000,24,5,19,0,15/03/2018 05:59:34,1521093600000.0,1.09,7.94,15/03/2018 06:00
107034,97.0,OPEN,1521093431000,40,35,5,1,15/03/2018 05:57:11,1521093600000.0,1.09,7.94,15/03/2018 06:00
107035,61.0,OPEN,1521093516000,25,23,2,1,15/03/2018 05:58:36,1521093600000.0,1.09,7.94,15/03/2018 06:00
107037,73.0,OPEN,1521093548000,30,28,2,1,15/03/2018 05:59:08,1521093600000.0,1.09,7.94,15/03/2018 06:00
107039,49.0,OPEN,1521093279000,40,14,26,0,15/03/2018 05:54:39,1521093600000.0,1.09,7.94,15/03/2018 06:00
107041,7.0,OPEN,1521093404000,29,18,11,1,15/03/2018 05:56:44,1521093600000.0,1.09,7.94,15/03/2018 06:00
107042,60.0,OPEN,1521093337000,30,22,8,1,15/03/2018 05:55:37,1521093600000.0,1.09,7.94,15/03/2018 06:00
107046,58.0,OPEN,1521093489000,40,5,35,1,15/03/2018 05:58:09,1521093600000.0,1.09,7.94,15/03/2018 06:00
107047,66.0,OPEN,1521093342000,40,6,34,0,15/03/2018 05:55:42,1521093600000.0,1.09,7.94,15/03/2018 06:00
107048,101.0,OPEN,1521093337000,30,24,6,0,15/03/2018 05:55:37,1521093600000.0,1.09,7.94,15/03/2018 06:00
107050,8.0,OPEN,1521093414000,30,10,20,0,15/03/2018 05:56:54,1521093600000.0,1.09,7.94,15/03/2018 06:00
107055,76.0,OPEN,1521093447000,38,27,11,0,15/03/2018 05:57:27,1521093600000.0,1.09,7.94,15/03/2018 06:00
107056,71.0,OPEN,1521093417000,40,2,38,1,15/03/2018 05:56:57,1521093600000.0,1.09,7.94,15/03/2018 06:00
107057,79.0,OPEN,1521093526000,27,26,1,0,15/03/2018 05:58:46,1521093600000.0,1.09,7.94,15/03/2018 06:00
107061,37.0,OPEN,1521093401000,30,2,28,1,15/03/2018 05:56:41,1521093600000.0,1.09,7.94,15/03/2018 06:00
107062,59.0,OPEN,1521093394000,20,19,1,0,15/03/2018 05:56:34,1521093600000.0,1.09,7.94,15/03/2018 06:00
107065,36.0,OPEN,1521093377000,40,0,40,1,15/03/2018 05:56:17,1521093600000.0,1.09,7.94,15/03/2018 06:00
107067,22.0,OPEN,1521093361000,20,8,12,0,15/03/2018 05:56:01,1521093600000.0,1.09,7.94,15/03/2018 06:00
107070,78.0,OPEN,1521093414000,40,36,4,0,15/03/2018 05:56:54,1521093600000.0,1.09,7.94,15/03/2018 06:00
107071,2.0,OPEN,1521093456000,20,17,3,1,15/03/2018 05:57:36,1521093600000.0,1.09,7.94,15/03/2018 06:00
107073,26.0,OPEN,1521093421000,20,3,17,1,15/03/2018 05:57:01,1521093600000.0,1.09,7.94,15/03/2018 06:00
107075,15.0,OPEN,1521093423000,16,12,4,0,15/03/2018 05:57:03,1521093600000.0,1.09,7.94,15/03/2018 06:00
107080,24.0,OPEN,1521093386000,20,17,3,0,15/03/2018 05:56:26,1521093600000.0,1.09,7.94,15/03/2018 06:00
107081,64.0,CLOSED,1521093330000,40,0,0,1,15/03/2018 05:55:30,1521093600000.0,1.09,7.94,15/03/2018 06:00
107083,33.0,OPEN,1521093464000,23,8,15,1,15/03/2018 05:57:44,1521093600000.0,1.09,7.94,15/03/2018 06:00
107084,44.0,OPEN,1521093417000,30,25,5,0,15/03/2018 05:56:57,1521093600000.0,1.09,7.94,15/03/2018 06:00
107086,57.0,OPEN,1521093447000,23,5,18,0,15/03/2018 05:57:27,1521093600000.0,1.09,7.94,15/03/2018 06:00
107088,41.0,OPEN,1521093455000,20,14,6,0,15/03/2018 05:57:35,1521093600000.0,1.09,7.94,15/03/2018 06:00
107092,29.0,OPEN,1521093460000,29,11,18,1,15/03/2018 05:57:40,1521093600000.0,1.09,7.94,15/03/2018 06:00
107095,39.0,OPEN,1521093569000,20,3,17,1,15/03/2018 05:59:29,1521093600000.0,1.09,7.94,15/03/2018 06:00
107097,92.0,OPEN,1521093407000,40,32,8,0,15/03/2018 05:56:47,1521093600000.0,1.09,7.94,15/03/2018 06:00
107098,21.0,OPEN,1521093386000,30,3,27,0,15/03/2018 05:56:26,1521093600000.0,1.09,7.94,15/03/2018 06:00
107100,42.0,OPEN,1521093606000,30,12,18,1,15/03/2018 06:00:06,1521093600000.0,1.09,7.94,15/03/2018 06:00
107102,54.0,OPEN,1521093739000,33,2,31,0,15/03/2018 06:02:19,1521093600000.0,1.09,7.94,15/03/2018 06:00
107103,56.0,OPEN,1521093642000,40,5,35,0,15/03/2018 06:00:42,1521093600000.0,1.09,7.94,15/03/2018 06:00
107104,6.0,OPEN,1521093675000,20,4,16,0,15/03/2018 06:01:15,1521093600000.0,1.09,7.94,15/03/2018 06:00
107106,32.0,OPEN,1521093647000,30,5,25,1,15/03/2018 06:00:47,1521093600000.0,1.09,7.94,15/03/2018 06:00
107108,48.0,OPEN,1521093765000,40,9,31,0,15/03/2018 06:02:45,1521093600000.0,1.09,7.94,15/03/2018 06:00
107109,13.0,OPEN,1521093877000,30,2,28,0,15/03/2018 06:04:37,1521093600000.0,1.09,7.94,15/03/2018 06:00
107110,43.0,OPEN,1521093862000,30,19,11,1,15/03/2018 06:04:22,1521093600000.0,1.09,7.94,15/03/2018 06:00
107111,81.0,OPEN,1521093689000,40,37,3,0,15/03/2018 06:01:29,1521093600000.0,1.09,7.94,15/03/2018 06:00
107113,98.0,OPEN,1521093640000,30,2,28,1,15/03/2018 06:00:40,1521093600000.0,1.09,7.94,15/03/2018 06:00
107114,14.0,OPEN,1521093661000,30,1,29,0,15/03/2018 06:01:01,1521093600000.0,1.09,7.94,15/03/2018 06:00
107116,23.0,OPEN,1521093583000,30,3,27,1,15/03/2018 05:59:43,1521093600000.0,1.09,7.94,15/03/2018 06:00
107117,68.0,OPEN,1521093597000,40,5,35,1,15/03/2018 05:59:57,1521093600000.0,1.09,7.94,15/03/2018 06:00
107118,74.0,OPEN,1521093705000,30,23,7,0,15/03/2018 06:01:45,1521093600000.0,1.09,7.94,15/03/2018 06:00
107120,84.0,OPEN,1521093602000,30,16,14,0,15/03/2018 06:00:02,1521093600000.0,1.09,7.94,15/03/2018 06:00
107125,72.0,OPEN,1521093854000,31,26,5,0,15/03/2018 06:04:14,1521093600000.0,1.09,7.94,15/03/2018 06:00
107126,63.0,OPEN,1521093701000,35,1,34,0,15/03/2018 06:01:41,1521093600000.0,1.09,7.94,15/03/2018 06:00
107127,91.0,OPEN,1521093696000,30,4,26,0,15/03/2018 06:01:36,1521093600000.0,1.09,7.94,15/03/2018 06:00
107128,99.0,OPEN,1521093692000,30,4,26,0,15/03/2018 06:01:32,1521093600000.0,1.09,7.94,15/03/2018 06:00
107130,67.0,OPEN,1521093651000,40,0,40,0,15/03/2018 06:00:51,1521093600000.0,1.09,7.94,15/03/2018 06:00
107131,55.0,OPEN,1521093692000,36,1,35,0,15/03/2018 06:01:32,1521093600000.0,1.09,7.94,15/03/2018 06:00
107132,62.0,OPEN,1521093718000,40,4,36,0,15/03/2018 06:01:58,1521093600000.0,1.09,7.94,15/03/2018 06:00
107133,5.0,OPEN,1521093640000,40,34,6,0,15/03/2018 06:00:40,1521093600000.0,1.09,7.94,15/03/2018 06:00
107136,77.0,OPEN,1521093693000,29,1,28,0,15/03/2018 06:01:33,1521093600000.0,1.09,7.94,15/03/2018 06:00
107138,4.0,OPEN,1521093647000,20,4,16,0,15/03/2018 06:00:47,1521093600000.0,1.09,7.94,15/03/2018 06:00
107140,19.0,OPEN,1521093852000,30,7,23,0,15/03/2018 06:04:12,1521093600000.0,1.09,7.94,15/03/2018 06:00
107142,60.0,OPEN,1521093861000,30,28,2,1,15/03/2018 06:04:21,1521093600000.0,1.09,7.94,15/03/2018 06:00
107143,102.0,OPEN,1521093744000,40,39,1,0,15/03/2018 06:02:24,1521093600000.0,1.09,7.94,15/03/2018 06:00
107144,38.0,OPEN,1521093583000,40,27,13,0,15/03/2018 05:59:43,1521093600000.0,1.09,7.94,15/03/2018 06:00
107145,53.0,OPEN,1521093728000,40,2,38,0,15/03/2018 06:02:08,1521093600000.0,1.09,7.94,15/03/2018 06:00
107149,47.0,OPEN,1521093683000,40,7,33,0,15/03/2018 06:01:23,1521093600000.0,1.09,7.94,15/03/2018 06:00
107151,27.0,OPEN,1521093676000,20,0,20,0,15/03/2018 06:01:16,1521093600000.0,1.09,7.94,15/03/2018 06:00
107152,16.0,OPEN,1521093668000,20,2,18,0,15/03/2018 06:01:08,1521093600000.0,1.09,7.94,15/03/2018 06:00
107153,96.0,OPEN,1521093700000,30,13,17,0,15/03/2018 06:01:40,1521093600000.0,1.09,7.94,15/03/2018 06:00
107154,82.0,OPEN,1521093823000,22,12,10,0,15/03/2018 06:03:43,1521093600000.0,1.09,7.94,15/03/2018 06:00
107156,71.0,OPEN,1521093640000,40,2,38,1,15/03/2018 06:00:40,1521093600000.0,1.09,7.94,15/03/2018 06:00
107158,69.0,OPEN,1521093653000,40,15,25,0,15/03/2018 06:00:53,1521093600000.0,1.09,7.94,15/03/2018 06:00
107159,25.0,OPEN,1521093830000,30,7,23,0,15/03/2018 06:03:50,1521093600000.0,1.09,7.94,15/03/2018 06:00
107160,51.0,OPEN,1521093691000,40,0,40,0,15/03/2018 06:01:31,1521093600000.0,1.09,7.94,15/03/2018 06:00
107163,95.0,OPEN,1521093809000,40,36,4,1,15/03/2018 06:03:29,1521093600000.0,1.09,7.94,15/03/2018 06:00
107164,94.0,OPEN,1521093704000,40,40,0,0,15/03/2018 06:01:44,1521093600000.0,1.09,7.94,15/03/2018 06:00
107166,93.0,OPEN,1521093696000,40,40,0,0,15/03/2018 06:01:36,1521093600000.0,1.09,7.94,15/03/2018 06:00
107168,12.0,OPEN,1521093662000,20,14,6,0,15/03/2018 06:01:02,1521093600000.0,1.09,7.94,15/03/2018 06:00
107169,34.0,OPEN,1521093856000,30,25,5,0,15/03/2018 06:04:16,1521093600000.0,1.09,7.94,15/03/2018 06:00
107170,78.0,OPEN,1521093788000,40,36,4,0,15/03/2018 06:03:08,1521093600000.0,1.09,7.94,15/03/2018 06:00
107172,75.0,OPEN,1521093877000,40,32,8,1,15/03/2018 06:04:37,1521093600000.0,1.09,7.94,15/03/2018 06:00
107174,65.0,OPEN,1521093646000,40,2,38,1,15/03/2018 06:00:46,1521093600000.0,1.09,7.94,15/03/2018 06:00
107176,86.0,OPEN,1521093776000,38,26,12,1,15/03/2018 06:02:56,1521093600000.0,1.09,7.94,15/03/2018 06:00
107177,35.0,OPEN,1521093855000,30,13,17,0,15/03/2018 06:04:15,1521093600000.0,1.09,7.94,15/03/2018 06:00
107178,10.0,OPEN,1521093677000,16,9,7,1,15/03/2018 06:01:17,1521093600000.0,1.09,7.94,15/03/2018 06:00
107179,100.0,OPEN,1521093700000,25,16,9,0,15/03/2018 06:01:40,1521093600000.0,1.09,7.94,15/03/2018 06:00
107182,85.0,OPEN,1521093671000,35,32,3,1,15/03/2018 06:01:11,1521093600000.0,1.09,7.94,15/03/2018 06:00
107183,33.0,OPEN,1521093851000,23,12,11,1,15/03/2018 06:04:11,1521093600000.0,1.09,7.94,15/03/2018 06:00
107185,89.0,CLOSED,1521093593000,40,0,0,1,15/03/2018 05:59:53,1521093600000.0,1.09,7.94,15/03/2018 06:00
107187,80.0,OPEN,1521093875000,40,38,2,0,15/03/2018 06:04:35,1521093600000.0,1.09,7.94,15/03/2018 06:00
107189,3.0,OPEN,1521093642000,20,18,2,0,15/03/2018 06:00:42,1521093600000.0,1.09,7.94,15/03/2018 06:00
107190,46.0,OPEN,1521093753000,35,0,35,1,15/03/2018 06:02:33,1521093600000.0,1.09,7.94,15/03/2018 06:00
107191,40.0,OPEN,1521093667000,21,0,21,1,15/03/2018 06:01:07,1521093600000.0,1.09,7.94,15/03/2018 06:00
107193,70.0,OPEN,1521093856000,40,11,29,1,15/03/2018 06:04:16,1521093600000.0,1.09,7.94,15/03/2018 06:00
107194,28.0,OPEN,1521093771000,30,25,5,0,15/03/2018 06:02:51,1521093600000.0,1.09,7.94,15/03/2018 06:00
107195,39.0,OPEN,1521093723000,20,2,18,1,15/03/2018 06:02:03,1521093600000.0,1.09,7.94,15/03/2018 06:00
107196,83.0,OPEN,1521093876000,40,30,10,0,15/03/2018 06:04:36,1521093600000.0,1.09,7.94,15/03/2018 06:00
107199,88.0,OPEN,1521093695000,30,4,26,0,15/03/2018 06:01:35,1521093600000.0,1.09,7.94,15/03/2018 06:00
107200,42.0,OPEN,1521094157000,30,11,19,1,15/03/2018 06:09:17,1521093600000.0,1.09,7.94,15/03/2018 06:00
107201,30.0,OPEN,1521094003000,20,20,0,1,15/03/2018 06:06:43,1521093600000.0,1.09,7.94,15/03/2018 06:00
107205,18.0,OPEN,1521094049000,30,25,5,1,15/03/2018 06:07:29,1521093600000.0,1.09,7.94,15/03/2018 06:00
107207,52.0,OPEN,1521094026000,32,12,20,0,15/03/2018 06:07:06,1521093600000.0,1.09,7.94,15/03/2018 06:00
107210,43.0,OPEN,1521094175000,30,18,12,1,15/03/2018 06:09:35,1521093600000.0,1.09,7.94,15/03/2018 06:00
107212,31.0,OPEN,1521094096000,20,8,12,0,15/03/2018 06:08:16,1521093600000.0,1.09,7.94,15/03/2018 06:00
107215,1.0,OPEN,1521093994000,31,7,24,0,15/03/2018 06:06:34,1521093600000.0,1.09,7.94,15/03/2018 06:00
107219,87.0,OPEN,1521094154000,38,20,18,1,15/03/2018 06:09:14,1521093600000.0,1.09,7.94,15/03/2018 06:00
107221,90.0,CLOSED,1521094035000,40,0,0,0,15/03/2018 06:07:15,1521093600000.0,1.09,7.94,15/03/2018 06:00
107222,11.0,OPEN,1521094112000,30,1,29,0,15/03/2018 06:08:32,1521093600000.0,1.09,7.94,15/03/2018 06:00
107223,17.0,OPEN,1521093999000,20,6,14,0,15/03/2018 06:06:39,1521093600000.0,1.09,7.94,15/03/2018 06:00
107224,45.0,OPEN,1521094171000,30,18,12,0,15/03/2018 06:09:31,1521093600000.0,1.09,7.94,15/03/2018 06:00
107225,72.0,OPEN,1521093891000,31,26,5,0,15/03/2018 06:04:51,1521093600000.0,1.09,7.94,15/03/2018 06:00
107227,91.0,OPEN,1521093967000,30,4,26,0,15/03/2018 06:06:07,1521093600000.0,1.09,7.94,15/03/2018 06:00
107233,5.0,OPEN,1521094076000,40,34,6,0,15/03/2018 06:07:56,1521093600000.0,1.09,7.94,15/03/2018 06:00
107234,97.0,OPEN,1521094042000,40,34,6,1,15/03/2018 06:07:22,1521093600000.0,1.09,7.94,15/03/2018 06:00
107235,61.0,OPEN,1521094125000,25,23,2,1,15/03/2018 06:08:45,1521093600000.0,1.09,7.94,15/03/2018 06:00
107237,73.0,OPEN,1521094159000,30,25,5,1,15/03/2018 06:09:19,1521093600000.0,1.09,7.94,15/03/2018 06:00
107239,49.0,OPEN,1521093889000,40,14,26,0,15/03/2018 06:04:49,1521093600000.0,1.09,7.94,15/03/2018 06:00
107241,7.0,OPEN,1521094014000,29,17,12,1,15/03/2018 06:06:54,1521093600000.0,1.09,7.94,15/03/2018 06:00
107242,60.0,OPEN,1521093929000,30,29,1,1,15/03/2018 06:05:29,1521093600000.0,1.09,7.94,15/03/2018 06:00
107244,38.0,OPEN,1521094025000,40,29,11,0,15/03/2018 06:07:05,1521093600000.0,1.09,7.94,15/03/2018 06:00
107246,58.0,OPEN,1521094098000,40,5,35,1,15/03/2018 06:08:18,1521093600000.0,1.09,7.94,15/03/2018 06:00
107247,66.0,OPEN,1521093951000,40,6,34,0,15/03/2018 06:05:51,1521093600000.0,1.09,7.94,15/03/2018 06:00
107248,101.0,OPEN,1521093946000,30,24,6,0,15/03/2018 06:05:46,1521093600000.0,1.09,7.94,15/03/2018 06:00
107250,8.0,OPEN,1521094023000,30,10,20,0,15/03/2018 06:07:03,1521093600000.0,1.09,7.94,15/03/2018 06:00
107251,27.0,OPEN,1521094002000,20,1,19,0,15/03/2018 06:06:42,1521093600000.0,1.09,7.94,15/03/2018 06:00
107255,76.0,OPEN,1521094056000,38,27,11,0,15/03/2018 06:07:36,1521093600000.0,1.09,7.94,15/03/2018 06:00
107257,79.0,OPEN,1521094135000,27,26,1,0,15/03/2018 06:08:55,1521093600000.0,1.09,7.94,15/03/2018 06:00
107261,37.0,OPEN,1521094010000,30,2,28,1,15/03/2018 06:06:50,1521093600000.0,1.09,7.94,15/03/2018 06:00
107262,59.0,OPEN,1521094003000,20,19,1,0,15/03/2018 06:06:43,1521093600000.0,1.09,7.94,15/03/2018 06:00
107265,36.0,OPEN,1521093986000,40,0,40,1,15/03/2018 06:06:26,1521093600000.0,1.09,7.94,15/03/2018 06:00
107267,22.0,OPEN,1521093949000,20,9,11,0,15/03/2018 06:05:49,1521093600000.0,1.09,7.94,15/03/2018 06:00
107269,34.0,OPEN,1521094076000,30,25,5,0,15/03/2018 06:07:56,1521093600000.0,1.09,7.94,15/03/2018 06:00
107270,78.0,OPEN,1521093922000,40,36,4,0,15/03/2018 06:05:22,1521093600000.0,1.09,7.94,15/03/2018 06:00
107271,2.0,OPEN,1521094065000,20,16,4,1,15/03/2018 06:07:45,1521093600000.0,1.09,7.94,15/03/2018 06:00
107272,75.0,OPEN,1521094141000,40,40,0,1,15/03/2018 06:09:01,1521093600000.0,1.09,7.94,15/03/2018 06:00
107273,26.0,OPEN,1521094030000,20,3,17,1,15/03/2018 06:07:10,1521093600000.0,1.09,7.94,15/03/2018 06:00
107275,15.0,OPEN,1521094033000,16,12,4,0,15/03/2018 06:07:13,1521093600000.0,1.09,7.94,15/03/2018 06:00
107280,24.0,OPEN,1521094016000,20,17,3,0,15/03/2018 06:06:56,1521093600000.0,1.09,7.94,15/03/2018 06:00
107281,64.0,CLOSED,1521093939000,40,0,0,1,15/03/2018 06:05:39,1521093600000.0,1.09,7.94,15/03/2018 06:00
107283,33.0,OPEN,1521094020000,23,10,13,1,15/03/2018 06:07:00,1521093600000.0,1.09,7.94,15/03/2018 06:00
