temperature,rain,time 
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
5.2,0.39,02/04/2018 00:00
5.07,0.555,02/04/2018 03:00
4.24,3.185,02/04/2018 06:00
5.93,2.705,02/04/2018 09:00
8.52,2.665,02/04/2018 12:00
8.68,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
4.21,0.39,02/04/2018 00:00
4.29,0.555,02/04/2018 03:00
3.67,3.185,02/04/2018 06:00
5.57,2.705,02/04/2018 09:00
8.52,2.665,02/04/2018 12:00
8.68,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
3.76,0.39,02/04/2018 00:00
3.95,0.555,02/04/2018 03:00
3.45,3.185,02/04/2018 06:00
5.45,2.705,02/04/2018 09:00
8.52,2.665,02/04/2018 12:00
8.68,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
3.7,0.39,02/04/2018 00:00
3.91,0.555,02/04/2018 03:00
3.42,3.185,02/04/2018 06:00
5.44,2.705,02/04/2018 09:00
8.52,2.665,02/04/2018 12:00
8.68,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
4.29,0.555,02/04/2018 03:00
3.67,3.185,02/04/2018 06:00
5.57,2.705,02/04/2018 09:00
8.52,2.665,02/04/2018 12:00
8.68,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
4.29,0.555,02/04/2018 03:00
3.67,3.185,02/04/2018 06:00
5.57,2.705,02/04/2018 09:00
8.52,2.665,02/04/2018 12:00
8.68,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
3.99,0.555,02/04/2018 03:00
3.47,3.185,02/04/2018 06:00
5.46,2.705,02/04/2018 09:00
8.52,2.665,02/04/2018 12:00
8.68,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
3.25,0.555,02/04/2018 03:00
2.8,3.185,02/04/2018 06:00
4.86,2.705,02/04/2018 09:00
7.99,2.665,02/04/2018 12:00
8.68,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
3.64,0.555,02/04/2018 03:00
3.1,3.185,02/04/2018 06:00
5.06,2.705,02/04/2018 09:00
8.09,2.665,02/04/2018 12:00
8.68,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
3.58,0.555,02/04/2018 03:00
3.05,3.185,02/04/2018 06:00
5.03,2.705,02/04/2018 09:00
8.07,2.665,02/04/2018 12:00
8.68,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
2.8,3.185,02/04/2018 06:00
4.86,2.705,02/04/2018 09:00
7.99,2.665,02/04/2018 12:00
8.68,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
2.8,3.185,02/04/2018 06:00
4.86,2.705,02/04/2018 09:00
7.99,2.665,02/04/2018 12:00
8.68,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
2.49,3.185,02/04/2018 06:00
4.5,2.705,02/04/2018 09:00
7.57,2.665,02/04/2018 12:00
8.21,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
2.78,3.185,02/04/2018 06:00
4.72,2.705,02/04/2018 09:00
7.71,2.665,02/04/2018 12:00
8.28,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
4.76,2.705,02/04/2018 09:00
7.74,2.665,02/04/2018 12:00
8.29,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
4.75,2.705,02/04/2018 09:00
7.73,2.665,02/04/2018 12:00
8.29,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
4.79,2.705,02/04/2018 09:00
7.77,2.665,02/04/2018 12:00
8.31,0.34,02/04/2018 15:00
8.35,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
5.02,4.11,02/04/2018 09:00
7.41,3.6575,02/04/2018 12:00
8.61,2.905,02/04/2018 15:00
8.73,0.0175,02/04/2018 18:00
8.29,0,02/04/2018 21:00
8.12,0.025,03/04/2018 00:00
7.75,0.025,03/04/2018 03:00
7.38,0.305,03/04/2018 06:00
7.99,0.81,03/04/2018 09:00
8.78,0.71,03/04/2018 12:00
8.92,0.03,03/04/2018 15:00
8.58,0.01,03/04/2018 18:00
8.13,0.19,03/04/2018 21:00
6.36,0.98,04/04/2018 00:00
4.71,0.63,04/04/2018 03:00
4.71,0.16,04/04/2018 06:00
4.79,0.17,04/04/2018 09:00
5.62,0.04,04/04/2018 12:00
6.22,0,04/04/2018 15:00
6.22,0,04/04/2018 18:00
5.52,0,04/04/2018 21:00
4.52,0,05/04/2018 00:00
3.92,0,05/04/2018 03:00
3.29,0,05/04/2018 06:00
5.48,0,05/04/2018 09:00
6.89,0,05/04/2018 12:00
6.79,0.06,05/04/2018 15:00
6.9,0.78,05/04/2018 18:00
7.3,0.08,05/04/2018 21:00
7.48,0.52,06/04/2018 00:00
7.79,0.15,06/04/2018 03:00
7.68,0.43,06/04/2018 06:00
8.04,0.33,06/04/2018 09:00
8.42,0.77,06/04/2018 12:00
8.89,1.84,06/04/2018 15:00
8.68,0.49,06/04/2018 18:00
8.23,0.43,06/04/2018 21:00
8.22,0.04,07/04/2018 00:00
8.06,0.06,07/04/2018 03:00
8.16,0.17,07/04/2018 06:00
5.61,2.705,02/04/2018 09:00
8.28,2.665,02/04/2018 12:00
8.53,0.34,02/04/2018 15:00
8.27,1.1,02/04/2018 18:00
8.14,0.355,02/04/2018 21:00
7.94,0.13,03/04/2018 00:00
7.82,0.58,03/04/2018 03:00
7.86,1.84,03/04/2018 06:00
8.33,0.42,03/04/2018 09:00
8.74,0.2,03/04/2018 12:00
8.88,0.02,03/04/2018 15:00
8.58,0,03/04/2018 18:00
8.03,0.02,03/04/2018 21:00
7.87,0.01,04/04/2018 00:00
7.87,0.74,04/04/2018 03:00
7.84,0.21,04/04/2018 06:00
7.93,0.14,04/04/2018 09:00
8.57,0,04/04/2018 12:00
6.78,0.86,04/04/2018 15:00
6.02,0.85,04/04/2018 18:00
5.9,0,04/04/2018 21:00
5.57,0,05/04/2018 00:00
4.95,0,05/04/2018 03:00
4.29,0,05/04/2018 06:00
5.71,0,05/04/2018 09:00
7.84,0,05/04/2018 12:00
8.11,0,05/04/2018 15:00
7.49,0,05/04/2018 18:00
6.92,0.1,05/04/2018 21:00
7.29,0.09,06/04/2018 00:00
7.6,0.52,06/04/2018 03:00
7.56,0.97,06/04/2018 06:00
7.64,1.07,06/04/2018 09:00
9.27,0.69,06/04/2018 12:00
9.82,0.07,06/04/2018 15:00
9.55,0.08,06/04/2018 18:00
9.31,0.03,06/04/2018 21:00
5.82,4.11,02/04/2018 09:00
8.01,3.6575,02/04/2018 12:00
9.01,2.905,02/04/2018 15:00
